,date,close_y,historical_vol_6m,constant_vol
0,2020-04-01 09:00:00,233000.0,0.45873605461247124,0.45873605461247124
1,2020-04-01 09:01:00,233500.0,0.45873605461247124,0.45873605461247124
2,2020-04-01 09:02:00,224500.0,0.45873605461247124,0.45873605461247124
3,2020-04-01 09:03:00,229000.0,0.45873605461247124,0.45873605461247124
4,2020-04-01 09:04:00,229000.0,0.45873605461247124,0.45873605461247124
5,2020-04-01 09:05:00,227000.0,0.45873605461247124,0.45873605461247124
6,2020-04-01 09:06:00,225000.0,0.45873605461247124,0.45873605461247124
7,2020-04-01 09:07:00,225500.0,0.45873605461247124,0.45873605461247124
8,2020-04-01 09:08:00,224500.0,0.45873605461247124,0.45873605461247124
9,2020-04-01 09:09:00,226500.0,0.45873605461247124,0.45873605461247124
10,2020-04-01 09:10:00,227500.0,0.45873605461247124,0.45873605461247124
11,2020-04-01 09:11:00,227500.0,0.45873605461247124,0.45873605461247124
12,2020-04-01 09:12:00,228500.0,0.45873605461247124,0.45873605461247124
13,2020-04-01 09:13:00,228500.0,0.45873605461247124,0.45873605461247124
14,2020-04-01 09:14:00,227500.0,0.45873605461247124,0.45873605461247124
15,2020-04-01 09:15:00,226500.0,0.45873605461247124,0.45873605461247124
16,2020-04-01 09:16:00,226000.0,0.45873605461247124,0.45873605461247124
17,2020-04-01 09:17:00,227500.0,0.45873605461247124,0.45873605461247124
18,2020-04-01 09:18:00,226000.0,0.45873605461247124,0.45873605461247124
19,2020-04-01 09:19:00,227500.0,0.45873605461247124,0.45873605461247124
20,2020-04-01 09:20:00,228500.0,0.45873605461247124,0.45873605461247124
21,2020-04-01 09:21:00,229500.0,0.45873605461247124,0.45873605461247124
22,2020-04-01 09:22:00,229500.0,0.45873605461247124,0.45873605461247124
23,2020-04-01 09:23:00,230000.0,0.45873605461247124,0.45873605461247124
24,2020-04-01 09:24:00,229500.0,0.45873605461247124,0.45873605461247124
25,2020-04-01 09:25:00,228500.0,0.45873605461247124,0.45873605461247124
26,2020-04-01 09:26:00,227500.0,0.45873605461247124,0.45873605461247124
27,2020-04-01 09:27:00,227500.0,0.45873605461247124,0.45873605461247124
28,2020-04-01 09:28:00,227000.0,0.45873605461247124,0.45873605461247124
29,2020-04-01 09:29:00,227000.0,0.45873605461247124,0.45873605461247124
30,2020-04-01 09:30:00,228000.0,0.45873605461247124,0.45873605461247124
31,2020-04-01 09:31:00,229000.0,0.45873605461247124,0.45873605461247124
32,2020-04-01 09:32:00,227500.0,0.45873605461247124,0.45873605461247124
33,2020-04-01 09:33:00,227000.0,0.45873605461247124,0.45873605461247124
34,2020-04-01 09:34:00,224000.0,0.45873605461247124,0.45873605461247124
35,2020-04-01 09:35:00,224500.0,0.45873605461247124,0.45873605461247124
36,2020-04-01 09:36:00,223000.0,0.45873605461247124,0.45873605461247124
37,2020-04-01 09:37:00,223500.0,0.45873605461247124,0.45873605461247124
38,2020-04-01 09:38:00,224500.0,0.45873605461247124,0.45873605461247124
39,2020-04-01 09:39:00,222500.0,0.45873605461247124,0.45873605461247124
40,2020-04-01 09:40:00,223000.0,0.45873605461247124,0.45873605461247124
41,2020-04-01 09:41:00,222500.0,0.45873605461247124,0.45873605461247124
42,2020-04-01 09:42:00,220000.0,0.45873605461247124,0.45873605461247124
43,2020-04-01 09:43:00,219500.0,0.45873605461247124,0.45873605461247124
44,2020-04-01 09:44:00,217500.0,0.45873605461247124,0.45873605461247124
45,2020-04-01 09:45:00,217000.0,0.45873605461247124,0.45873605461247124
46,2020-04-01 09:46:00,219500.0,0.45873605461247124,0.45873605461247124
47,2020-04-01 09:47:00,217500.0,0.45873605461247124,0.45873605461247124
48,2020-04-01 09:48:00,218000.0,0.45873605461247124,0.45873605461247124
49,2020-04-01 09:49:00,220500.0,0.45873605461247124,0.45873605461247124
50,2020-04-01 09:50:00,221000.0,0.45873605461247124,0.45873605461247124
51,2020-04-01 09:51:00,221500.0,0.45873605461247124,0.45873605461247124
52,2020-04-01 09:52:00,220500.0,0.45873605461247124,0.45873605461247124
53,2020-04-01 09:53:00,220000.0,0.45873605461247124,0.45873605461247124
54,2020-04-01 09:54:00,222000.0,0.45873605461247124,0.45873605461247124
55,2020-04-01 09:55:00,222500.0,0.45873605461247124,0.45873605461247124
56,2020-04-01 09:56:00,223000.0,0.45873605461247124,0.45873605461247124
57,2020-04-01 09:57:00,223000.0,0.45873605461247124,0.45873605461247124
58,2020-04-01 09:58:00,224000.0,0.45873605461247124,0.45873605461247124
59,2020-04-01 09:59:00,222500.0,0.45873605461247124,0.45873605461247124
60,2020-04-01 10:00:00,222000.0,0.45873605461247124,0.45873605461247124
61,2020-04-01 10:01:00,222000.0,0.45873605461247124,0.45873605461247124
62,2020-04-01 10:02:00,220500.0,0.45873605461247124,0.45873605461247124
63,2020-04-01 10:03:00,221000.0,0.45873605461247124,0.45873605461247124
64,2020-04-01 10:04:00,220500.0,0.45873605461247124,0.45873605461247124
65,2020-04-01 10:05:00,220000.0,0.45873605461247124,0.45873605461247124
66,2020-04-01 10:06:00,220000.0,0.45873605461247124,0.45873605461247124
67,2020-04-01 10:07:00,219500.0,0.45873605461247124,0.45873605461247124
68,2020-04-01 10:08:00,219000.0,0.45873605461247124,0.45873605461247124
69,2020-04-01 10:09:00,218500.0,0.45873605461247124,0.45873605461247124
70,2020-04-01 10:10:00,219000.0,0.45873605461247124,0.45873605461247124
71,2020-04-01 10:11:00,218000.0,0.45873605461247124,0.45873605461247124
72,2020-04-01 10:12:00,216000.0,0.45873605461247124,0.45873605461247124
73,2020-04-01 10:13:00,218000.0,0.45873605461247124,0.45873605461247124
74,2020-04-01 10:14:00,218500.0,0.45873605461247124,0.45873605461247124
75,2020-04-01 10:15:00,217000.0,0.45873605461247124,0.45873605461247124
76,2020-04-01 10:16:00,217000.0,0.45873605461247124,0.45873605461247124
77,2020-04-01 10:17:00,217000.0,0.45873605461247124,0.45873605461247124
78,2020-04-01 10:18:00,218500.0,0.45873605461247124,0.45873605461247124
79,2020-04-01 10:19:00,219500.0,0.45873605461247124,0.45873605461247124
80,2020-04-01 10:20:00,219000.0,0.45873605461247124,0.45873605461247124
81,2020-04-01 10:21:00,219500.0,0.45873605461247124,0.45873605461247124
82,2020-04-01 10:22:00,220500.0,0.45873605461247124,0.45873605461247124
83,2020-04-01 10:23:00,219000.0,0.45873605461247124,0.45873605461247124
84,2020-04-01 10:24:00,218000.0,0.45873605461247124,0.45873605461247124
85,2020-04-01 10:25:00,219500.0,0.45873605461247124,0.45873605461247124
86,2020-04-01 10:26:00,220000.0,0.45873605461247124,0.45873605461247124
87,2020-04-01 10:27:00,219500.0,0.45873605461247124,0.45873605461247124
88,2020-04-01 10:28:00,219500.0,0.45873605461247124,0.45873605461247124
89,2020-04-01 10:29:00,219500.0,0.45873605461247124,0.45873605461247124
90,2020-04-01 10:30:00,219000.0,0.45873605461247124,0.45873605461247124
